ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
6997,Male,Black,44,25-60,89487,817,438604,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
141,Male,White,70,Over 60,139334,571,321667,Part-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
5112,Female,White,27,25-60,56635,833,348581,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
6787,Female,Asian,19,Under 25,141127,622,180442,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
2098,Male,White,37,25-60,68342,544,413636,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
1043,Female,White,54,25-60,92960,687,118249,Full-time,Bachelor's,Permanent Resident,Fluent,Yes,No,Rural,Denied
1249,Female,Hispanic,23,Under 25,133359,509,225508,Full-time,High School,Permanent Resident,Fluent,Yes,No,Working Class Urban,Approved
3124,Male,White,53,25-60,169851,792,146833,Part-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
7274,Male,White,70,Over 60,170063,565,182639,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5030,Female,White,21,Under 25,65336,660,362870,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
6144,Female,Multiracial,60,25-60,55349,822,331252,Part-time,Graduate,Permanent Resident,Fluent,No,Yes,Historically Redlined,Denied
4982,Female,Native American,76,Over 60,34537,556,156542,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Denied
9928,Male,White,22,Under 25,171564,645,122137,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
8346,Female,White,49,25-60,51763,781,220124,Part-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
3394,Female,White,55,25-60,110428,560,259200,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6683,Female,Black,34,25-60,57420,660,83887,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
1036,Female,Black,53,25-60,50950,582,330557,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
4787,Male,Asian,75,Over 60,41154,823,92674,Gig,Some College,Citizen,Fluent,No,No,Rural,Approved
4046,Female,Hispanic,75,Over 60,159520,837,157916,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
4127,Male,White,39,25-60,111086,694,347068,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
960,Male,Native American,77,Over 60,115228,832,229375,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
7294,Male,White,50,25-60,143199,842,306047,Gig,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Approved
1805,Female,White,34,25-60,111078,552,256512,Gig,Bachelor's,Citizen,Fluent,No,Yes,Rural,Denied
1117,Female,White,68,Over 60,156339,802,235782,Gig,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
6274,Male,Hispanic,44,25-60,138240,648,100340,Full-time,High School,Citizen,Fluent,No,Yes,Working Class Urban,Approved
2991,Female,White,53,25-60,97238,627,419841,Gig,Some College,Visa Holder,Fluent,No,No,Working Class Urban,Approved
3814,Male,White,71,Over 60,162696,626,399836,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
7985,Male,Hispanic,80,Over 60,112257,681,359507,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
4806,Male,White,81,Over 60,63986,507,362268,Full-time,Some College,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
1392,Female,White,60,25-60,126503,510,432738,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
5937,Female,White,69,Over 60,112693,590,403590,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
8114,Female,White,72,Over 60,48395,756,210297,Full-time,High School,Permanent Resident,Fluent,No,No,Rural,Approved
5422,Male,Hispanic,22,Under 25,128601,830,234181,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
5358,Male,White,81,Over 60,76514,813,211815,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
5574,Female,White,48,25-60,129024,788,409135,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
8587,Female,White,48,25-60,96926,624,373808,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5307,Female,Asian,33,25-60,46433,785,173535,Part-time,Graduate,Citizen,Limited,No,No,Historically Redlined,Approved
7500,Female,White,22,Under 25,43472,547,124763,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5023,Male,Black,29,25-60,125028,593,308644,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
3750,Female,White,56,25-60,44943,835,191733,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
3806,Female,White,59,25-60,52569,612,329327,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
4365,Male,Hispanic,37,25-60,130425,805,217731,Full-time,Graduate,Citizen,Fluent,Yes,No,Rural,Denied
7818,Male,White,27,25-60,114377,548,210877,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
4460,Female,White,31,25-60,38737,606,403116,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
8783,Female,Hispanic,23,Under 25,161154,605,252079,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
8132,Male,White,52,25-60,60406,756,407985,Self-employed,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
1187,Male,Hispanic,36,25-60,25099,502,97565,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
3115,Male,White,21,Under 25,63082,561,102172,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Urban Professional,Denied
6367,Female,White,33,25-60,127880,521,65761,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
862,Male,Hispanic,55,25-60,163574,591,161422,Full-time,Some College,Visa Holder,Limited,No,No,High-income Suburban,Approved
2493,Female,White,70,Over 60,151324,619,221605,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
4752,Female,Hispanic,75,Over 60,79078,546,65596,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
308,Female,Asian,41,25-60,43690,786,262295,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
92,Male,White,53,25-60,156983,703,76077,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
1028,Male,White,79,Over 60,91667,770,193281,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
8230,Male,White,54,25-60,126590,531,231268,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
2345,Male,White,69,Over 60,31291,822,443790,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
9085,Female,White,61,Over 60,159930,736,408130,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
656,Male,White,29,25-60,62004,692,328237,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
3961,Female,White,64,Over 60,45459,671,227482,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
6355,Female,White,80,Over 60,49263,637,78576,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
4702,Female,White,34,25-60,105777,503,123583,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
1000,Male,Black,57,25-60,161002,817,105532,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
8048,Male,White,49,25-60,99786,503,146178,Part-time,Some College,Citizen,Limited,No,No,Rural,Approved
8970,Male,White,35,25-60,90228,549,415284,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
3518,Female,Multiracial,52,25-60,153201,728,145633,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
9156,Male,Hispanic,56,25-60,58030,704,323556,Full-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Denied
452,Male,White,70,Over 60,85910,561,364378,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
7212,Non-binary,White,31,25-60,33509,505,331596,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5674,Female,White,26,25-60,150129,627,170147,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
4160,Male,Hispanic,46,25-60,112969,832,284902,Full-time,Graduate,Visa Holder,Fluent,No,No,High-income Suburban,Approved
7438,Male,White,50,25-60,53609,695,411934,Self-employed,High School,Citizen,Fluent,No,No,Rural,Approved
3367,Male,White,67,Over 60,121424,772,344688,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
5053,Male,White,72,Over 60,164958,611,77555,Self-employed,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
2215,Female,Hispanic,40,25-60,47374,807,278432,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
4945,Male,Black,19,Under 25,86403,614,214190,Full-time,Some College,Permanent Resident,Fluent,Yes,No,Historically Redlined,Approved
4925,Female,White,64,Over 60,84119,586,246575,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
7452,Female,Black,69,Over 60,56290,836,105546,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
7901,Male,White,23,Under 25,168649,825,374472,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
8736,Female,Hispanic,54,25-60,102725,787,310684,Full-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Denied
9635,Female,White,64,Over 60,73964,791,315273,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Denied
3303,Male,Asian,73,Over 60,125929,563,375242,Full-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
7830,Female,Black,36,25-60,88041,692,376743,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
7622,Male,White,51,25-60,30421,751,210774,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
4744,Male,Hispanic,38,25-60,104770,840,110408,Gig,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
4142,Female,Asian,39,25-60,101817,650,314900,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
6312,Male,Hispanic,46,25-60,67524,815,200287,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
8385,Male,Hispanic,52,25-60,81798,714,400254,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
3172,Female,White,39,25-60,40814,632,159879,Unemployed,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
8543,Male,White,78,Over 60,64930,606,334815,Self-employed,Graduate,Citizen,Limited,No,No,High-income Suburban,Approved
2151,Male,White,44,25-60,27753,580,326227,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
3475,Female,Multiracial,68,Over 60,30899,809,276263,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
5534,Male,White,65,Over 60,77879,751,406367,Full-time,Some College,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
3892,Non-binary,White,60,25-60,87995,609,246383,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
8871,Female,White,72,Over 60,98541,675,158762,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
8467,Male,Black,25,25-60,80169,732,112810,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
3395,Male,Black,37,25-60,76901,775,418422,Self-employed,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
6221,Female,White,33,25-60,62413,834,427562,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
8151,Male,White,38,25-60,163995,747,142780,Part-time,High School,Citizen,Limited,Yes,No,High-income Suburban,Approved
4468,Female,White,20,Under 25,158952,708,347148,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
600,Male,Hispanic,60,25-60,77099,707,76691,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
8452,Female,White,69,Over 60,89457,534,278065,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
2853,Male,White,56,25-60,138434,788,395469,Gig,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
3227,Female,Black,62,Over 60,53135,717,97067,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Denied
9442,Female,White,18,Under 25,40986,745,376659,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
8293,Male,White,34,25-60,108675,823,367953,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
4430,Male,White,35,25-60,107463,846,343092,Part-time,Some College,Visa Holder,Fluent,No,No,Urban Professional,Approved
5626,Female,Asian,24,Under 25,145173,583,172471,Full-time,High School,Permanent Resident,Fluent,No,No,Rural,Denied
3197,Male,White,40,25-60,165114,564,119780,Full-time,High School,Citizen,Fluent,Yes,No,Rural,Denied
8984,Female,Asian,76,Over 60,163789,781,340926,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Denied
7709,Male,White,60,25-60,25238,600,68010,Part-time,Graduate,Citizen,Fluent,No,Yes,Urban Professional,Denied
8113,Female,Hispanic,51,25-60,60396,628,192998,Full-time,High School,Visa Holder,Fluent,No,Yes,Working Class Urban,Approved
8221,Male,White,49,25-60,115600,803,145057,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
6834,Male,Black,61,Over 60,163551,511,245883,Self-employed,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
3202,Female,Hispanic,63,Over 60,132400,684,268630,Full-time,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
8800,Female,Asian,76,Over 60,115127,578,221878,Part-time,High School,Visa Holder,Fluent,No,No,Working Class Urban,Denied
7306,Non-binary,White,72,Over 60,126651,728,404310,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Denied
7674,Male,White,70,Over 60,123409,639,337149,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
9424,Male,White,53,25-60,161406,545,154272,Full-time,High School,Citizen,Fluent,Yes,No,High-income Suburban,Denied
2673,Male,White,76,Over 60,115041,753,228122,Full-time,Bachelor's,Permanent Resident,Limited,No,No,High-income Suburban,Denied
8407,Female,White,78,Over 60,146057,751,344048,Full-time,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Approved
2092,Female,Hispanic,37,25-60,152415,698,131119,Part-time,High School,Citizen,Fluent,No,Yes,Working Class Urban,Denied
6796,Female,White,22,Under 25,28081,520,361876,Part-time,Bachelor's,Citizen,Limited,No,Yes,Working Class Urban,Denied
3766,Male,White,26,25-60,162651,547,153747,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
4747,Male,White,53,25-60,53492,845,226402,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
8784,Male,Hispanic,20,Under 25,64237,582,193637,Self-employed,Graduate,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
5697,Female,White,68,Over 60,130543,514,431880,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7934,Female,White,52,25-60,71906,571,293309,Gig,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
4937,Female,White,56,25-60,42646,764,147848,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
292,Female,White,69,Over 60,147783,691,147100,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
2438,Female,Native American,49,25-60,38127,697,94064,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
3179,Male,Hispanic,30,25-60,95630,768,332734,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
2437,Female,White,66,Over 60,106213,692,106551,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
7791,Female,White,24,Under 25,131150,595,122889,Self-employed,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
5562,Female,White,64,Over 60,59350,504,105042,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
4838,Female,White,26,25-60,80353,756,241231,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
5272,Female,Black,33,25-60,78369,661,310421,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7076,Male,Hispanic,64,Over 60,129077,639,374078,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
6552,Female,White,72,Over 60,85348,794,385165,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
2116,Female,White,39,25-60,137959,504,61533,Part-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
7145,Male,Hispanic,19,Under 25,99994,660,116973,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
5575,Female,White,80,Over 60,100753,580,82264,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
2398,Male,Hispanic,35,25-60,117533,555,240462,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
4606,Female,White,66,Over 60,75597,651,64397,Gig,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
1647,Male,White,31,25-60,120503,634,200563,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
6867,Male,White,44,25-60,104435,650,189167,Full-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
353,Male,Black,29,25-60,124866,728,419588,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
6343,Female,White,81,Over 60,126039,588,113458,Unemployed,Bachelor's,Visa Holder,Fluent,No,No,Working Class Urban,Denied
682,Male,Hispanic,67,Over 60,155617,698,424953,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
852,Male,White,50,25-60,41926,769,415326,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
4404,Female,Black,79,Over 60,145193,847,210918,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
3941,Male,Hispanic,71,Over 60,127120,797,191297,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Denied
1870,Male,Hispanic,30,25-60,121794,743,376574,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Denied
15,Male,White,23,Under 25,160618,535,411671,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Urban Professional,Denied
7426,Female,White,32,25-60,159487,594,63939,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
7482,Male,Hispanic,69,Over 60,130857,541,278326,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
7820,Female,Hispanic,69,Over 60,72090,697,305520,Part-time,Graduate,Permanent Resident,Fluent,No,No,Working Class Urban,Denied
52,Female,Asian,37,25-60,148225,720,371411,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
